id;order_id;sku;quantity;code_color
603273;257201;10135_40130843_0_P;1;20004628_002
603274;257202;8307_1000018_0_U;1;20003807_009
603278;257203;12073_463_0_P;1;20005661_648
603279;257203;12233_40130841_0_U;1;20005748_001
603276;257203;2527_121_0_P;1;20001148_554
603277;257203;2527_83_0_P;1;20001148_123
603275;257203;9839_40130843_0_P;1;20004479_002
603282;257205;12073_455_0_P;1;20005661_644
603283;257206;7017_1000068_0_38;1;20003141_034
603284;257207;10207_40130847_0_36;1;20004676_004
603285;257208;5553_1000020_0_U;1;20002492_010
603287;257209;10427_1000032_0_G;1;20004808_016
603286;257209;9601_147_0_M;1;20004340_562
603288;257210;10113_513_0_44;1;20004616_452
603289;257210;6367_381_0_G;1;20002868_619
603290;257210;6919_161_0_G;1;20003090_153
603291;257211;10195_40130843_0_40;1;20004670_002
603292;257212;10593_1000032_0_44;1;20004908_016
603293;257213;5527_1000094_0_G;1;20002478_047
603297;257213;6963_1000070_0_G;1;20003112_035
603296;257213;8953_1000094_0_44;1;20004070_047
603295;257213;9109_1000094_0_44;1;20004151_047
603294;257213;9109_40130847_0_44;1;20004151_004
603298;257214;9049_429_0_40;1;20004119_635
603300;257215;7949_1000012_0_U;1;20003632_006
603299;257215;9683_507_0_M;1;20004385_688
603301;257216;11603_40130843_0_U;1;20005428_002
603302;257216;8321_40130843_0_U;1;20003816_002
603303;257217;10095_495_0_P;1;20004606_661
603306;257217;10169_525_0_M;1;20004643_667
603305;257217;10395_40130843_0_G;1;20004791_002
603307;257217;11613_40130843_0_U;1;20005433_002
603308;257217;12233_40130841_0_U;1;20005748_001
603304;257217;9611_40130847_0_G;1;20004345_004
603309;257218;7795_1000012_0_U;1;20003559_006
603310;257218;7851_1000032_0_U;1;20003579_016
603311;257219;7949_1000012_0_U;1;20003632_006
603313;257220;10209_1000094_0_36;1;20004677_047
603312;257220;10383_40130843_0_P;1;20004786_002
603314;257221;10373_40130843_0_40;1;20004779_002
603315;257222;10225_1000058_0_40;1;20004688_029
603316;257222;9583_499_0_42;1;20004332_663
603317;257223;11599_1000070_0_U;1;20005425_035
603318;257223;8273_40130843_0_U;1;20003786_002
603319;257223;8377_1000080_0_U;1;20003844_040
603322;257224;11659_40130843_0_U;1;20005453_002
603320;257224;11663_1000102_0_U;1;20005456_051
603321;257224;8461_40130845_0_U;1;20003891_003
603324;257225;10247_497_0_38;1;20004699_662
603323;257225;10479_1000114_0_U;1;20004842_057
603325;257226;10123_1000058_0_G;1;20004621_029
603327;257227;9605_40130843_0_P;1;20004341_002
603326;257227;9783_40130843_0_M;1;20004450_002
603328;257228;7933_173_0_U;1;20003625_179
603330;257229;10575_461_0_U;1;20004899_647
603329;257229;9831_147_0_G;1;20004469_562
603331;257230;10195_40130843_0_42;1;20004670_002
603332;257230;10373_40130843_0_40;1;20004779_002
603333;257230;7797_40130843_0_U;1;20003560_002
603336;257231;10213_1000094_0_36;1;20004680_047
603334;257231;10227_499_0_36;1;20004689_663
603340;257231;10441_553_0_36;1;20004817_476
603338;257231;9069_429_0_38;1;20004129_635
603339;257231;9399_1000094_0_P;1;20004251_047
603335;257231;9565_493_0_P;1;20004328_660
603337;257231;9669_40130843_0_P;1;20004379_002
603342;257232;10417_461_0_M;1;20004804_647
603341;257232;9707_461_0_M;1;20004399_647
603343;257233;10417_461_0_G;1;20004804_647
603344;257233;9721_461_0_P;1;20004410_647
603345;257233;9811_461_0_G;1;20004468_647
603350;257235;7933_173_0_U;1;20003625_179
603349;257235;8465_1000018_0_U;1;20003893_009
603351;257236;10095_495_0_GG;1;20004606_661
603352;257236;10369_1000094_0_G;1;20004778_047
603353;257237;7883_40130847_0_U;1;20003596_004
603356;257238;10199_497_0_40;1;20004672_662
603355;257238;10397_40130847_0_G;1;20004793_004
603357;257238;12233_40130841_0_U;1;20005748_001
603354;257238;8843_40130843_0_44;1;20004045_002
603358;257239;10197_40130843_0_M;1;20004671_002
603362;257239;2525_111_0_M;1;20001147_549
603363;257239;2547_111_0_M;1;20001160_549
603359;257239;6941_1000096_0_M;1;20003101_048
603370;257239;6947_83_0_M;1;20003104_123
603369;257239;6967_40130843_0_M;1;20003114_002
603360;257239;7337_40130843_0_M;1;20003277_002
603361;257239;7339_1000032_0_M;1;20003278_016
603368;257239;9591_1000032_0_M;1;20004334_016
603365;257239;9601_147_0_M;1;20004340_562
603367;257239;9719_40130843_0_M;1;20004409_002
603364;257239;9809_40130847_0_M;1;20004467_004
603366;257239;9835_147_0_M;1;20004471_562
603372;257240;10423_40130843_0_P;1;20004806_002
603371;257240;9095_40130843_0_38;1;20004144_002
603373;257241;10323_40130847_0_38;1;20004744_004
603374;257241;9765_1000032_0_40;1;20004437_016
603378;257242;11739_40130845_0_U;1;20005491_003
603375;257242;12079_479_0_G;1;20005664_656
603377;257242;9707_455_0_G;1;20004399_644
603376;257242;9781_455_0_G;1;20004449_644
603379;257243;11373_40130847_0_M;1;20005283_004
603380;257244;6951_40130843_0_GG;1;20003106_002
603381;257245;10135_40130843_0_M;1;20004628_002
603383;257245;12233_40130841_0_U;1;20005748_001
603382;257245;9579_499_0_PP;1;20004330_663
603384;257246;9987_161_0_38;1;20004550_153
603386;257247;10395_1000038_0_P;1;20004791_019
603385;257247;10837_1000094_0_PP;1;20005017_047
603387;257248;10195_40130843_0_40;1;20004670_002
603388;257248;9579_499_0_P;1;20004330_663
603389;257249;7961_1000016_0_U;1;20003640_008
603390;257250;8327_1000030_0_U;1;20003819_015
603391;257250;8335_1000040_0_U;1;20003823_020
603392;257251;11649_40130843_0_U;1;20005448_002
603393;257251;11739_40130845_0_U;1;20005491_003
603394;257252;10029_1000032_0_M;1;20004572_016
603395;257253;9533_497_0_38;1;20004319_662
603396;257254;10423_40130843_0_P;1;20004806_002
603401;257255;10009_40130847_0_M;1;20004558_004
603398;257255;10217_493_0_40;1;20004682_660
603399;257255;10241_497_0_40;1;20004696_662
603397;257255;10399_40130847_0_M;1;20004794_004
603400;257255;9977_1000096_0_40;1;20004542_048
603404;257257;9653_40130845_0_G;1;20004367_003
603405;257258;8141_3_0_U;1;20003715_067
603406;257258;8187_1000058_0_U;1;20003744_029
603407;257259;10241_497_0_38;1;20004696_662
603408;257260;10215_40130843_0_38;1;20004681_002
603411;257260;10337_1000058_0_36;1;20004751_029
603409;257260;10343_40130847_0_38;1;20004754_004
603410;257260;11505_40130847_0_P;1;20005374_004
603412;257261;9611_40130847_0_G;1;20004345_004
603413;257262;10239_497_0_42;1;20004695_662
603414;257263;9985_553_0_44;1;20004548_476
603415;257264;10423_40130843_0_P;1;20004806_002
603416;257265;10029_1000032_0_G;1;20004572_016
603417;257265;9721_455_0_M;1;20004410_644
603419;257266;10095_493_0_P;1;20004606_660
603418;257266;10363_493_0_40;1;20004773_660
603423;257267;10169_525_0_P;1;20004643_667
603422;257267;10175_537_0_P;1;20004650_673
603421;257267;10393_1000088_0_PP;1;20004790_044
603424;257267;12233_40130841_0_U;1;20005748_001
603420;257267;8193_1000018_0_U;1;20003747_009
603426;257268;10337_1000058_0_36;1;20004751_029
603427;257268;7797_1000012_0_U;1;20003560_006
603425;257268;7949_1000012_0_U;1;20003632_006
603428;257269;10837_515_0_P;1;20005017_453
603429;257270;10259_40130843_0_42;1;20004705_002
603430;257271;10113_513_0_42;1;20004616_452
603431;257271;10441_553_0_42;1;20004817_476
603432;257271;9109_1000094_0_42;1;20004151_047
603437;257273;7949_1000012_0_U;1;20003632_006
603440;257274;10225_1000058_0_40;1;20004688_029
603441;257274;10227_499_0_40;1;20004689_663
603439;257274;10367_40130843_0_40;1;20004775_002
603438;257274;9495_40130843_0_M;1;20004302_002
603442;257275;9707_40130847_0_P;1;20004399_004
603443;257276;10547_481_0_G;1;20004889_657
603444;257276;9783_147_0_G;1;20004450_562
603445;257277;10393_565_0_G;1;20004790_695
603446;257277;9881_40130843_0_G;1;20004493_002
603447;257278;11373_40130847_0_M;1;20005283_004
603449;257279;11739_40130845_0_U;1;20005491_003
603448;257279;8973_1000024_0_40;1;20004080_012
603450;257280;8953_1000094_0_42;1;20004070_047
603451;257281;10361_40130843_0_40;1;20004772_002
603452;257281;9579_499_0_PP;1;20004330_663
603453;257282;7851_1000032_0_U;1;20003579_016
603456;257283;10417_40130843_0_M;1;20004804_002
603455;257283;9597_481_0_M;1;20004336_657
603457;257283;9605_40130843_0_M;1;20004341_002
603454;257283;9775_481_0_M;1;20004444_657
603459;257284;9719_40130843_0_M;1;20004409_002
603458;257284;9783_147_0_M;1;20004450_562
603460;257285;11891_1000102_0_U;1;20005569_051
603461;257286;9707_455_0_M;1;20004399_644
603462;257286;9783_40130843_0_M;1;20004450_002
603464;257288;9665_1000058_0_P;1;20004375_029
603466;257289;10377_1000058_0_44;1;20004781_029
603467;257289;10593_40130843_0_44;1;20004908_002
603465;257289;2571_40130847_0_G;1;20001173_004
603468;257289;6537_1000054_0_U;1;20002937_027
603470;257290;10029_457_0_M;1;20004572_645
603469;257290;9733_40130843_0_G;1;20004416_002
603473;257291;10215_40130843_0_38;1;20004681_002
603472;257291;10241_497_0_40;1;20004696_662
603471;257291;10241_499_0_40;1;20004696_663
603474;257292;10381_553_0_38;1;20004782_476
603475;257293;9719_40130843_0_G;1;20004409_002
603476;257293;9783_40130843_0_G;1;20004450_002
603477;257293;9807_40130843_0_G;1;20004459_002
603481;257294;10087_419_0_P;1;20004600_384
603479;257294;9721_455_0_G;1;20004410_644
603480;257294;9721_463_0_P;1;20004410_648
603478;257294;9781_455_0_G;1;20004449_644
603482;257295;9835_147_0_P;1;20004471_562
603483;257296;10247_497_0_38;1;20004699_662
603484;257297;10191_1000114_0_42;1;20004668_057
603485;257297;10201_40130847_0_44;1;20004673_004
603486;257298;10009_40130847_0_G;1;20004558_004
603487;257298;12405_40130843_0_G;1;20005855_002
603488;257299;9613_40130847_0_40;1;20004346_004
603489;257300;10323_1000094_0_42;1;20004744_047
603490;257301;9095_40130843_0_38;1;20004144_002
603491;257302;11605_1000046_0_U;1;20005429_023
603492;257303;8989_40130843_0_42;1;20004088_002
603494;257304;11625_40130847_0_38;1;20005437_004
603495;257304;12233_40130841_0_U;1;20005748_001
603493;257304;9969_161_0_36;1;20004534_153
603498;257305;7795_1000032_0_U;1;20003559_016
603497;257305;8369_1000102_0_U;1;20003840_051
603496;257305;8375_1000018_0_U;1;20003843_009
603499;257305;9581_1000058_0_42;1;20004331_029
603500;257306;10109_40130843_0_42;1;20004614_002
603502;257307;10151_135_0_PP;1;20004637_152
603501;257307;10447_1000094_0_36;1;20004819_047
603503;257308;10135_40130843_0_G;1;20004628_002
603504;257309;8015_1000026_0_U;1;20003667_013
603505;257309;9533_497_0_40;1;20004319_662
603506;257310;5025_1000018_0_U;1;20002264_009
603507;257311;10447_1000094_0_42;1;20004819_047
603508;257311;9605_40130843_0_M;1;20004341_002
603510;257312;8953_1000094_0_38;1;20004070_047
603509;257312;8977_1000094_0_36;1;20004082_047
603512;257313;10097_1000058_0_PP;1;20004607_029
603513;257313;10269_137_0_PP;1;20004709_557
603511;257313;10395_1000038_0_PP;1;20004791_019
603514;257314;10103_499_0_P;1;20004610_663
603516;257314;10209_1000094_0_38;1;20004677_047
603515;257314;10357_1000058_0_40;1;20004762_029
603518;257315;10151_135_0_G;1;20004637_152
603517;257315;9835_147_0_G;1;20004471_562
603519;257315;9847_40130847_0_G;1;20004483_004
603520;257316;9991_161_0_36;1;20004552_153
603521;257317;10195_40130843_0_42;1;20004670_002
603524;257319;9583_495_0_44;1;20004332_661
603527;257320;10327_40130847_0_36;1;20004746_004
603525;257320;12073_461_0_P;1;20005661_647
603526;257320;12079_485_0_P;1;20005664_659
603528;257321;9095_40130843_0_38;1;20004144_002
603531;257322;12075_40130847_0_M;1;20005662_004
603529;257322;9597_485_0_M;1;20004336_659
603530;257322;9771_485_0_M;1;20004418_659
603536;257325;10029_40130843_0_M;1;20004572_002
603537;257326;10189_1000088_0_38;1;20004667_044
603538;257326;9797_315_0_M;1;20004457_296
603539;257327;10109_40130843_0_42;1;20004614_002
603540;257327;10139_1000058_0_42;1;20004630_029
603541;257327;7447_40130843_0_42;1;20003326_002
603544;257329;7949_1000012_0_U;1;20003632_006
603545;257330;10113_513_0_40;1;20004616_452
603546;257331;7457_40130843_0_40;1;20003333_002
603551;257332;10109_1000058_0_38;1;20004614_029
603552;257332;10373_1000024_0_40;1;20004779_012
603553;257332;11085_40130847_0_40;1;20005156_004
603554;257332;12233_40130841_0_U;1;20005748_001
603547;257332;8277_1000018_0_U;1;20003792_009
603548;257332;9721_463_0_M;1;20004410_648
603549;257332;9771_463_0_M;1;20004418_648
603550;257332;9985_553_0_40;1;20004548_476
603555;257333;10195_40130843_0_38;1;20004670_002
603556;257333;9789_40130843_0_M;1;20004453_002
603557;257334;9579_497_0_G;1;20004330_662
603559;257335;10029_315_0_G;1;20004572_296
603558;257335;10029_457_0_G;1;20004572_645
603562;257337;10199_499_0_42;1;20004672_663
603561;257337;9569_129_0_M;1;20004329_680
603563;257338;8843_1000032_0_38;1;20004045_016
603564;257339;9593_1000032_0_M;1;20004337_016
603566;257340;9721_147_0_M;1;20004410_562
603565;257340;9793_40130843_0_P;1;20004455_002
603567;257341;10215_40130843_0_38;1;20004681_002
603568;257341;10215_40130847_0_38;1;20004681_004
603572;257342;10139_1000058_0_38;1;20004630_029
603569;257342;10247_497_0_38;1;20004699_662
603570;257342;7507_1000032_0_P;1;20003355_016
603571;257342;8997_40130843_0_40;1;20004093_002
603574;257344;8131_1000018_0_U;1;20003711_009
603575;257344;9719_40130847_0_M;1;20004409_004
603576;257344;9783_147_0_M;1;20004450_562
603580;257348;9985_553_0_44;1;20004548_476
603582;257349;10135_40130847_0_P;1;20004628_004
603581;257349;9969_161_0_38;1;20004534_153
603584;257350;9079_1000094_0_38;1;20004136_047
603583;257350;9399_1000096_0_P;1;20004251_048
603585;257351;9021_429_0_38;1;20004103_635
603586;257352;10109_1000058_0_40;1;20004614_029
603587;257352;5083_1000028_0_U;1;20002287_014
603588;257353;10019_1000032_0_M;1;20004566_016
603591;257353;10095_499_0_P;1;20004606_663
603593;257353;7319_40130843_0_P;1;20003267_002
603592;257353;8393_267_0_P;1;20003853_077
603590;257353;9101_431_0_M;1;20004147_636
603589;257353;9807_147_0_M;1;20004459_562
603595;257354;9721_455_0_P;1;20004410_644
603594;257354;9781_455_0_M;1;20004449_644
603597;257355;7975_40130843_0_U;1;20003646_002
603596;257355;8189_347_0_U;1;20003745_298
603598;257356;10087_419_0_M;1;20004600_384
603599;257356;9809_40130847_0_M;1;20004467_004
603600;257357;10327_1000088_0_38;1;20004746_044
603601;257358;10785_40130845_0_U;1;20004995_003
603602;257358;4687_1000018_0_U;1;20002097_009
603605;257358;6229_1000018_0_U;1;20002797_009
603603;257358;8277_40130845_0_U;1;20003792_003
603604;257358;8359_40130845_0_U;1;20003835_003
603606;257358;8379_40130845_0_U;1;20003845_003
603607;257359;10357_1000058_0_40;1;20004762_029
603608;257360;11603_40130843_0_U;1;20005428_002
603609;257360;11611_40130843_0_U;1;20005432_002
603610;257361;10441_553_0_40;1;20004817_476
603611;257361;11259_1000054_0_U;1;20005243_027
603612;257362;9721_455_0_P;1;20004410_644
603613;257362;9781_455_0_M;1;20004449_644
603618;257363;10351_493_0_38;1;20004760_660
603619;257363;10395_1000038_0_P;1;20004791_019
603615;257363;10401_40130847_0_P;1;20004795_004
603617;257363;9061_1000032_0_40;1;20004125_016
603614;257363;9649_501_0_P;1;20004365_684
603616;257363;9675_1000032_0_P;1;20004382_016
603625;257364;10083_419_0_P;1;20004597_384
603629;257364;10147_1000032_0_M;1;20004635_016
603628;257364;10149_1000114_0_M;1;20004636_057
603632;257364;10393_1000088_0_M;1;20004790_044
603633;257364;10393_1000110_0_M;1;20004790_055
603631;257364;10393_563_0_M;1;20004790_694
603630;257364;10393_565_0_M;1;20004790_695
603626;257364;11573_523_0_M;1;20005419_666
603634;257364;12233_40130841_0_U;1;20005748_001
603627;257364;12411_40130843_0_M;1;20005857_002
603621;257364;9807_147_0_M;1;20004459_562
603620;257364;9807_40130843_0_M;1;20004459_002
603622;257364;9831_147_0_M;1;20004469_562
603623;257364;9895_40130843_0_M;1;20004502_002
603624;257364;9895_40130847_0_M;1;20004502_004
603635;257365;9991_161_0_44;1;20004552_153
603636;257366;9809_40130847_0_P;1;20004467_004
603638;257367;10135_40130843_0_PP;1;20004628_002
603637;257367;10423_40130843_0_P;1;20004806_002
603640;257367;10801_1000012_0_U;1;20005007_006
603639;257367;11601_1000046_0_U;1;20005427_023
603641;257368;8405_1000018_0_U;1;20003861_009
603643;257369;10123_1000058_0_G;1;20004621_029
603642;257369;10327_40130843_0_42;1;20004746_002
603644;257369;9079_1000094_0_42;1;20004136_047
603645;257369;9095_40130843_0_42;1;20004144_002
603646;257370;11613_40130843_0_U;1;20005433_002
603647;257371;10447_1000094_0_42;1;20004819_047
603649;257372;9549_1000058_0_38;1;20004323_029
603648;257372;9549_40130843_0_36;1;20004323_002
603651;257373;10199_499_0_42;1;20004672_663
603650;257373;5725_1000084_0_G;1;20002571_042
603652;257374;10255_1000058_0_40;1;20004703_029
603654;257375;10225_499_0_36;1;20004688_663
603653;257375;8997_40130843_0_38;1;20004093_002
603658;257376;10255_1000058_0_40;1;20004703_029
603659;257376;12233_40130841_0_U;1;20005748_001
603657;257376;9045_429_0_40;1;20004117_635
603655;257376;9533_497_0_38;1;20004319_662
603656;257376;9533_499_0_38;1;20004319_663
603663;257377;10201_1000094_0_44;1;20004673_047
603661;257377;10211_40130843_0_44;1;20004679_002
603662;257377;9565_497_0_GG;1;20004328_662
603660;257377;9593_1000058_0_GG;1;20004337_029
603664;257378;10203_40130847_0_38;1;20004674_004
603665;257378;10365_40130843_0_40;1;20004774_002
603666;257378;9719_40130843_0_M;1;20004409_002
603668;257379;7485_353_0_G;1;20003347_618
603667;257379;9591_40130843_0_G;1;20004334_002
603669;257380;7781_1000078_0_U;1;20003549_039
603670;257381;10365_1000032_0_40;1;20004774_016
603671;257381;10837_513_0_M;1;20005017_452
603672;257381;2527_83_0_G;1;20001148_123
603673;257381;9721_463_0_G;1;20004410_648
603675;257382;9881_40130843_0_M;1;20004493_002
603674;257382;9885_135_0_M;1;20004497_152
603677;257383;11667_1000080_0_U;1;20005458_040
603676;257383;8465_40130845_0_U;1;20003893_003
603679;257384;10125_40130843_0_42;1;20004622_002
603678;257384;9003_40130843_0_44;1;20004096_002
603682;257385;10417_40130843_0_G;1;20004804_002
603681;257385;7119_1000116_0_U;1;20003170_058
603680;257385;9605_40130843_0_M;1;20004341_002
603683;257386;7395_1000032_0_38;1;20003303_016
603684;257387;10259_40130843_0_42;1;20004705_002
603685;257388;10509_1000026_0_M;1;20004823_013
603686;257388;10837_515_0_P;1;20005017_453
603687;257389;9787_40130843_0_M;1;20004452_002
603688;257390;8131_40130843_0_U;1;20003711_002
603689;257391;10259_40130843_0_36;1;20004705_002
603691;257392;9601_469_0_G;1;20004340_651
603692;257392;9721_469_0_G;1;20004410_651
603690;257392;9783_469_0_G;1;20004450_651
603699;257394;10207_1000094_0_40;1;20004676_047
603694;257394;11607_40130843_0_U;1;20005430_002
603698;257394;11657_40130845_0_U;1;20005452_003
603695;257394;6843_1000102_0_U;1;20003049_051
603697;257394;9915_40130845_0_U;1;20004514_003
603696;257394;9917_40130845_0_U;1;20004515_003
603700;257395;8015_1000026_0_U;1;20003667_013
603701;257396;9969_40130843_0_40;1;20004534_002
603702;257396;9989_40130843_0_40;1;20004551_002
603703;257397;11447_40130847_0_38;1;20005341_004
603704;257398;8259_1000028_0_U;1;20003776_014
603705;257399;10199_497_0_42;1;20004672_662
603706;257399;9569_129_0_P;1;20004329_680
603707;257399;9581_315_0_42;1;20004331_296
603711;257401;10227_499_0_36;1;20004689_663
603712;257401;10247_497_0_36;1;20004699_662
603713;257401;9569_505_0_PP;1;20004329_687
603714;257402;9807_40130843_0_G;1;20004459_002
603715;257403;10509_1000058_0_M;1;20004823_029
603716;257403;9691_501_0_M;1;20004388_684
603717;257404;10333_315_0_40;1;20004749_296
603718;257404;9797_315_0_M;1;20004457_296
603719;257405;11605_1000046_0_U;1;20005429_023
603720;257406;8379_40130845_0_U;1;20003845_003
603722;257407;9721_455_0_P;1;20004410_644
603721;257407;9781_455_0_P;1;20004449_644
603723;257408;9551_1000094_0_40;1;20004325_047
603724;257409;10195_40130847_0_40;1;20004670_004
603725;257409;9579_499_0_P;1;20004330_663
603727;257410;10417_40130843_0_M;1;20004804_002
603728;257410;9601_147_0_M;1;20004340_562
603726;257410;9707_40130847_0_P;1;20004399_004
603729;257410;9835_147_0_P;1;20004471_562
603730;257411;10215_40130843_0_36;1;20004681_002
603740;257415;9665_1000058_0_G;1;20004375_029
603741;257416;8953_1000094_0_38;1;20004070_047
603742;257417;10219_493_0_38;1;20004683_660
603743;257417;8459_1000018_0_U;1;20003890_009
603746;257418;10197_40130847_0_M;1;20004671_004
603745;257418;11627_40130847_0_40;1;20005439_004
603744;257418;9583_495_0_38;1;20004332_661
603747;257419;11599_1000070_0_U;1;20005425_035
603748;257419;11613_40130843_0_U;1;20005433_002
603749;257420;10239_495_0_40;1;20004695_661
603750;257421;7417_1000032_0_40;1;20003314_016
603751;257421;7417_40130843_0_40;1;20003314_002
603754;257422;6779_1000018_0_U;1;20003017_009
603752;257422;8953_1000094_0_42;1;20004070_047
603755;257422;9099_1000032_0_42;1;20004146_016
603753;257422;9337_431_0_42;1;20004235_636
603760;257423;10029_1000032_0_P;1;20004572_016
603758;257423;10417_467_0_P;1;20004804_650
603761;257423;10575_461_0_U;1;20004899_647
603762;257423;12233_40130841_0_U;1;20005748_001
603756;257423;9719_40130843_0_M;1;20004409_002
603757;257423;9723_479_0_M;1;20004411_656
603759;257423;9783_147_0_P;1;20004450_562
603764;257424;10085_419_0_PP;1;20004598_384
603763;257424;10323_40130847_0_36;1;20004744_004
603767;257425;3429_1000030_0_U;1;20001535_015
603768;257425;6035_1000048_0_U;1;20002709_024
603765;257425;7023_1000078_0_44;1;20003144_039
603766;257425;9633_1000058_0_G;1;20004358_029
603769;257426;9099_40130843_0_40;1;20004146_002
603770;257427;10195_40130843_0_38;1;20004670_002
603771;257427;10215_40130847_0_36;1;20004681_004
603772;257427;10361_40130843_0_36;1;20004772_002
603773;257427;12233_40130841_0_U;1;20005748_001
603774;257428;9093_1000058_0_38;1;20004143_029
603775;257428;9839_40130843_0_M;1;20004479_002
603776;257429;10207_40130847_0_36;1;20004676_004
603777;257430;10327_40130843_0_42;1;20004746_002
603778;257431;8689_1000070_0_G;1;20004008_035
603779;257431;8953_1000094_0_42;1;20004070_047
603785;257434;10837_513_0_P;1;20005017_452
603787;257434;9097_429_0_P;1;20004145_635
603784;257434;9097_431_0_M;1;20004145_636
603786;257434;9549_161_0_40;1;20004323_153
603789;257435;8843_1000032_0_42;1;20004045_016
603788;257435;9551_1000094_0_44;1;20004325_047
603790;257436;3429_1000022_0_U;1;20001535_011
603791;257436;4257_1000080_0_U;1;20001897_040
603792;257437;10135_40130843_0_M;1;20004628_002
603795;257437;10195_40130843_0_40;1;20004670_002
603794;257437;10239_495_0_40;1;20004695_661
603796;257437;11599_1000054_0_U;1;20005425_027
603793;257437;9079_1000094_0_40;1;20004136_047
603797;257438;9983_553_0_42;1;20004546_476
603802;257440;11325_1000088_0_36;1;20005270_044
603801;257440;9011_1000058_0_36;1;20004100_029
603806;257442;10417_461_0_M;1;20004804_647
603805;257442;12073_461_0_M;1;20005661_647
603807;257443;11373_40130847_0_P;1;20005283_004
603809;257444;10113_513_0_38;1;20004616_452
603808;257444;9721_455_0_P;1;20004410_644
603810;257444;9771_455_0_M;1;20004418_644
603811;257445;10197_40130843_0_P;1;20004671_002
603813;257445;10197_40130847_0_P;1;20004671_004
603812;257445;10365_1000058_0_36;1;20004774_029
603814;257446;9721_455_0_P;1;20004410_644
603815;257446;9781_455_0_G;1;20004449_644
603816;257447;7507_1000010_0_P;1;20003355_005
603817;257448;6983_1000058_0_42;1;20003123_029
603818;257448;6989_1000070_0_42;1;20003126_035
603829;257451;9581_1000058_0_40;1;20004331_029
603832;257452;10211_40130847_0_40;1;20004679_004
603833;257452;10213_1000094_0_40;1;20004680_047
603834;257452;10227_499_0_38;1;20004689_663
603830;257452;10243_497_0_40;1;20004698_662
603835;257452;10345_567_0_40;1;20004755_491
603836;257452;10363_499_0_40;1;20004773_663
603831;257452;8953_1000094_0_40;1;20004070_047
603837;257453;10317_511_0_44;1;20004741_451
603840;257454;10365_40130843_0_42;1;20004774_002
603838;257454;10375_40130847_0_42;1;20004780_004
603842;257454;12233_40130841_0_U;1;20005748_001
603839;257454;9581_1000058_0_42;1;20004331_029
603841;257454;9609_1000032_0_42;1;20004344_016
603843;257455;10247_497_0_40;1;20004699_662
603844;257455;7453_40130843_0_40;1;20003329_002
603845;257456;10417_147_0_M;1;20004804_562
603846;257456;9835_147_0_G;1;20004471_562
603849;257457;9135_427_0_G;1;20004167_634
603847;257457;9601_147_0_G;1;20004340_562
603848;257457;9707_40130847_0_M;1;20004399_004
603850;257458;6365_353_0_PP;1;20002867_618
603851;257459;10381_553_0_38;1;20004782_476
603853;257460;8297_1000020_0_U;1;20003802_010
603852;257460;8305_1000024_0_U;1;20003806_012
603855;257461;2527_83_0_M;1;20001148_123
603856;257461;9495_40130843_0_M;1;20004302_002
603854;257461;9707_455_0_M;1;20004399_644
603862;257462;10225_499_0_38;1;20004688_663
603858;257462;10233_1000058_0_38;1;20004693_029
603863;257462;10247_493_0_36;1;20004699_660
603857;257462;10361_40130843_0_38;1;20004772_002
603860;257462;8973_1000024_0_38;1;20004080_012
603864;257462;8997_40130843_0_36;1;20004093_002
603861;257462;9011_1000058_0_36;1;20004100_029
603859;257462;9085_431_0_38;1;20004139_636
603869;257463;12233_40130841_0_U;1;20005748_001
603867;257463;8543_1000050_0_U;2;20003939_025
603868;257463;8551_1000018_0_U;1;20003943_009
603866;257463;9055_1000058_0_40;1;20004122_029
603865;257463;9675_1000032_0_G;1;20004382_016
603871;257464;6981_1000074_0_42;1;20003122_037
603870;257464;7253_40130843_0_M;1;20003231_002
603875;257465;10071_555_0_P;1;20004591_690
603873;257465;10085_419_0_PP;1;20004598_384
603874;257465;12413_419_0_PP;1;20005858_384
603872;257465;9897_419_0_P;1;20004504_384
603879;257466;10093_40130843_0_40;1;20004605_002
603878;257466;10135_40130843_0_M;1;20004628_002
603888;257466;10341_1000032_0_40;1;20004753_016
603887;257466;10341_40130843_0_40;1;20004753_002
603885;257466;10837_1000094_0_P;1;20005017_047
603884;257466;10837_513_0_P;1;20005017_452
603877;257466;7657_1000108_0_M;1;20003434_054
603886;257466;8975_1000024_0_40;1;20004081_012
603880;257466;9099_1000024_0_38;1;20004146_012
603881;257466;9099_1000032_0_40;1;20004146_016
603876;257466;9595_1000032_0_P;1;20004338_016
603883;257466;9595_1000058_0_P;1;20004338_029
603882;257466;9595_40130843_0_M;1;20004338_002
603891;257467;10335_497_0_36;1;20004750_662
603889;257467;9601_147_0_M;1;20004340_562
603890;257467;9721_147_0_P;1;20004410_562
603892;257468;7407_40130843_0_44;1;20003309_002
603893;257469;11607_40130843_0_U;1;20005430_002
603895;257470;9399_1000096_0_M;1;20004251_048
603894;257470;9633_1000058_0_M;1;20004358_029
603896;257471;10269_137_0_PP;1;20004709_557
603897;257471;10269_40130843_0_PP;1;20004709_002
603899;257472;10095_499_0_GG;1;20004606_663
603900;257472;10333_1000032_0_42;1;20004749_016
603898;257472;9011_40130843_0_42;1;20004100_002
603901;257472;9595_40130843_0_GG;1;20004338_002
603902;257473;5855_177_0_42;1;20002630_183
603904;257474;10095_499_0_PP;1;20004606_663
