id;user_id;date;subtotal;discount;total;status;payment_type;shipping_cost;shipping_service;address_city;address_state;utm_source_medium;device_type
152879;16423973;28/02/2016 13:15;64.9;0;74.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;zanox / deeplink;MobileWeb
152880;16438357;28/02/2016 13:16;174.7;0;193.78;CANCELLED;BOLETO;19.08;Correios PAC;São José do Rio Claro;MT;google / cpc;MobileWeb
152881;15295;28/02/2016 13:24;319.8;0;319.8;DELIVERED;CREDIT CARD;23.93;Correios PAC;Recife;PE;modait / cpc;android
152882;16438360;28/02/2016 13:30;354.6;0;354.6;DELIVERED;CREDIT CARD;23.93;Correios PAC;Belém;PA;google / organic;MobileWeb
152883;16430541;28/02/2016 13:33;284.5;0;284.5;DELIVERED;CREDIT CARD;16.95;Correios PAC;Porto Alegre;RS;google / cpc;android
152884;16429923;28/02/2016 13:36;204.8;0;204.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;criteo / web;android
152885;16438363;28/02/2016 13:49;99.9;0;114.6;DELIVERED;BOLETO;14.7;Correios eSedex;Campo Grande;MS;facebook / cpc;MobileWeb
152886;16403427;28/02/2016 13:56;59.9;0;66.91;CANCELLED;BOLETO;7.01;Carriers;Limeira;SP;google / cpc;MobileWeb
152887;16438366;28/02/2016 14:02;149.8;0;158.81;DELIVERED;CREDIT CARD;9.01;Correios eSedex;Mogi das Cruzes;SP;google / cpc;MobileWeb
152888;16423452;28/02/2016 14:11;249.8;0;249.8;DELIVERED;CREDITS;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152889;16438370;28/02/2016 14:12;59.9;0;76.41;DELIVERED;CREDIT CARD;16.51;Correios eSedex;Recife;PE;stealthelook.com.br / referral;iOS
152890;209133;28/02/2016 14:14;189.8;0;189.8;DELIVERED;BOLETO;20.04;Correios PAC;Salvador;BA;email / abandoned-cart;iOS
152891;232718;28/02/2016 14:24;204.6;0;204.6;DELIVERED;BOLETO;16.95;Correios PAC;Novo Hamburgo;RS;email / newsletter;MobileWeb
152892;16438371;28/02/2016 14:28;59.9;0;67.38;DELIVERED;BOLETO;7.48;Correios eSedex;Cotia;SP;google / organic;iOS
152893;16438372;28/02/2016 14:32;69.8;0;69.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152894;137603;28/02/2016 14:44;99.7;0;105.86;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;zanox / deeplink;MobileWeb
152895;13408704;28/02/2016 14:44;64.9;0;71.57;DELIVERED;BOLETO;6.67;Carriers;Taboão da Serra;SP;(direct) / (none);MobileWeb
152896;16432625;28/02/2016 14:47;569.3;0;586.34;DELIVERED;BOLETO;17.04;Correios eSedex;Campinas;SP;email / newsletter;iOS
152897;16438376;28/02/2016 14:48;104.9;0;104.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152901;16419813;28/02/2016 14:56;24.9;0;39.62;DELIVERED;CREDIT CARD;14.72;Correios PAC;Pelotas;RS;20510 / fbx;MobileWeb
152902;16437343;28/02/2016 14:57;109.9;0;109.9;DELIVERED;CREDITS;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152903;219367;28/02/2016 14:58;59.9;0;68.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Cubatão;SP;stealthelook.com.br / referral;MobileWeb
152904;190392;28/02/2016 15:04;219.7;0;219.7;DELIVERED;CREDIT CARD;15.39;Correios PAC;São Leopoldo;RS;(direct) / (none);MobileWeb
152905;16436140;28/02/2016 15:04;204.6;0;204.6;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;20510 / fbx;MobileWeb
152906;16398318;28/02/2016 15:05;69.9;0;79.02;DELIVERED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;google / organic;MobileWeb
152907;16438183;28/02/2016 15:10;64.9;0;74.02;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;facebook / cpc;iOS
152908;16389119;28/02/2016 15:12;324.5;0;324.5;DELIVERED;CREDIT CARD;15.23;Correios PAC;Rio de Janeiro;RJ;google / organic;MobileWeb
152910;77611;28/02/2016 15:14;84.8;0;94.7;CANCELLED;BOLETO;9.9;Loggi Express;São Paulo;SP;email / abandoned-cart;iOS
152911;16438319;28/02/2016 15:16;179.7;0;179.7;DELIVERED;CREDIT CARD;17.37;Correios PAC;Baixo Guandu;ES;facebook / cpc;android
152912;16365372;28/02/2016 15:30;239.9;0;239.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152913;16386804;28/02/2016 15:34;134.8;0;134.8;DELIVERED;CREDITS;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152914;16438380;28/02/2016 15:35;409.3;0;409.3;DELIVERED;BOLETO;7.48;Correios eSedex;São Bernardo do Campo;SP;google / cpc;MobileWeb
152915;16388853;28/02/2016 15:43;224.7;0;224.7;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;facebook / cpc;iOS
152916;16388284;28/02/2016 15:44;219.7;0;219.7;CANCELLED;BOLETO;24.41;Correios PAC;Ourilândia do Norte;PA;20510 / fbx;MobileWeb
152917;1718801;28/02/2016 15:44;54.9;0;71.41;DELIVERED;CREDIT CARD;16.51;Correios eSedex;Recife;PE;google / cpc;MobileWeb
152918;16438382;28/02/2016 15:48;149.8;0;149.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;pinterest.com / referral;MobileWeb
152919;16438382;28/02/2016 15:51;54.9;0;54.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;pinterest.com / referral;MobileWeb
152920;222196;28/02/2016 15:56;84.9;0;98.22;DELIVERED;BOLETO;13.32;Correios PAC;Leopoldina;MG;facebook.com / referral;MobileWeb
152921;16421975;28/02/2016 16:03;119.9;0;126.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;google / organic;MobileWeb
152922;16423431;28/02/2016 16:04;139.9;0;154.17;CANCELLED;BOLETO;14.27;Correios PAC;Uberlândia;MG;criteo / fbx;MobileWeb
152923;6218892;28/02/2016 16:08;104.9;0;114.02;CANCELLED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;google / cpc;MobileWeb
152924;290070;28/02/2016 16:15;64.8;0;79.52;CANCELLED;BOLETO;14.72;Correios PAC;Teutônia;RS;facebook / cpc;MobileWeb
152925;16433125;28/02/2016 16:16;219.7;0;219.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
152926;16438389;28/02/2016 16:17;59.9;0;59.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;pinterest.com / referral;MobileWeb
152927;16438390;28/02/2016 16:20;34.9;0;34.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152928;11407194;28/02/2016 16:26;304.5;0;304.5;DELIVERED;CREDIT CARD;26.33;Correios PAC;Rio Branco;AC;20510 / web;MobileWeb
152929;16438391;28/02/2016 16:30;119.8;0;119.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152930;16438393;28/02/2016 16:31;119.9;0;126.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;(direct) / (none);MobileWeb
152931;16417563;28/02/2016 16:33;184.7;30;154.7;DELIVERED;BOLETO;20.44;Correios PAC;Tangará da Serra;MT;email / abandoned-cart;android
152932;42657;28/02/2016 16:36;209.7;0;209.7;DELIVERED;CREDIT CARD;20.04;Correios PAC;Cuiabá;MT;(direct) / (none);MobileWeb
152933;16435185;28/02/2016 16:55;149.8;0;165.62;DELIVERED;CREDIT CARD;15.82;Correios eSedex;Montes Claros;MG;google / cpc;MobileWeb
152934;16353581;28/02/2016 16:59;419.6;0;419.6;CANCELLED;BOLETO;15.68;Correios PAC;Uberlândia;MG;google / cpc;MobileWeb
152935;159586;28/02/2016 16:59;114.8;0;123.92;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Florianópolis;SC;muccashop / web;MobileWeb
152936;16438374;28/02/2016 17:02;104.9;0;119.6;DELIVERED;CREDIT CARD;14.7;Correios eSedex;Brasília;DF;email / welcome;MobileWeb
152937;6629365;28/02/2016 17:15;124.9;0;124.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152938;16438400;28/02/2016 17:17;99.9;0;118.98;DELIVERED;BOLETO;19.08;Correios PAC;Santo Antônio de Jesus;BA;google / cpc;MobileWeb
152939;16398125;28/02/2016 17:18;259.6;0;259.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;modait / cpc;MobileWeb
152940;16438401;28/02/2016 17:19;44.9;0;44.9;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;reclameaqui.com.br / referral;MobileWeb
152941;16363298;28/02/2016 17:28;134.8;0;141.56;DELIVERED;CREDIT CARD;6.76;Carriers;São Paulo;SP;zanox / deeplink;MobileWeb
152943;16438405;28/02/2016 17:32;99.9;0;99.9;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152944;16438406;28/02/2016 17:33;119.8;0;128.92;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;facebook.com / referral;MobileWeb
152946;16438407;28/02/2016 17:35;54.9;0;54.9;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;reclameaqui.com.br / referral;MobileWeb
152947;5388493;28/02/2016 17:36;359.5;0;383.37;DELIVERED;CREDIT CARD;23.87;Correios eSedex;Porto Alegre;RS;email / abandoned-cart;MobileWeb
152948;16438404;28/02/2016 17:38;189.6;0;189.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152949;16438402;28/02/2016 17:39;209.7;0;209.7;CANCELLED;BOLETO;16.51;Correios eSedex;Lauro de Freitas;BA;m.facebook.com / referral;android
152950;16435510;28/02/2016 17:42;124.8;0;138.12;DELIVERED;CREDIT CARD;13.32;Correios PAC;Joaçaba;SC;zanox / deeplink;MobileWeb
152951;16438408;28/02/2016 17:45;64.9;0;64.9;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;reclameaqui.com.br / referral;MobileWeb
152952;16438409;28/02/2016 17:52;54.9;0;54.9;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152953;16419586;28/02/2016 17:58;154.7;0;175.14;DELIVERED;CREDIT CARD;20.44;Correios PAC;Vitória da Conquista;BA;20510 / fbx;MobileWeb
152954;16438410;28/02/2016 18:01;59.9;0;59.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152955;16438412;28/02/2016 18:02;199.7;0;199.7;DELIVERED;CREDIT CARD;6.67;Carriers;São Bernardo do Campo;SP; / (not set);MobileWeb
152956;16408170;28/02/2016 18:03;579.2;0;579.2;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;pinterest.com / referral;MobileWeb
152957;16355294;28/02/2016 18:10;144.8;0;159.58;DELIVERED;CREDIT CARD;14.78;Correios eSedex;Curitiba;PR;facebook / cpc;MobileWeb
152958;16354854;28/02/2016 18:13;119.8;0;126.81;DELIVERED;CREDIT CARD;7.01;Carriers;Santa Bárbara D'Oeste;SP;email / abandoned-cart;android
152959;16438413;28/02/2016 18:14;149.8;0;149.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152960;16423661;28/02/2016 18:14;219.7;0;219.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
152961;16355757;28/02/2016 18:15;264.6;0;264.6;DELIVERED;CREDIT CARD;10.8;Correios eSedex;Barueri;SP;email / newsletter;MobileWeb
152962;16369638;28/02/2016 18:16;144.8;0;144.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152963;16438414;28/02/2016 18:17;254.5;0;254.5;DELIVERED;CREDIT CARD;12.95;Correios PAC;Lucélia;SP;google / organic;MobileWeb
152964;171675;28/02/2016 18:19;239.6;0;239.6;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;reclameaqui.com.br / referral;MobileWeb
152965;16438415;28/02/2016 18:20;59.9;0;59.9;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152966;16438416;28/02/2016 18:22;79.9;0;86.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;(direct) / (none);android
152967;16438080;28/02/2016 18:26;64.8;0;64.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152968;151722;28/02/2016 18:28;79.9;0;96.95;CANCELLED;BOLETO;17.05;Correios PAC;Goiânia;GO;email / newsletter;android
152969;16438417;28/02/2016 18:29;109.8;0;124.5;DELIVERED;CREDIT CARD;14.7;Correios eSedex;Brasília;DF;google / organic;MobileWeb
152970;16438418;28/02/2016 18:34;59.9;0;59.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152971;16438419;28/02/2016 18:35;69.9;0;69.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152972;20565;28/02/2016 18:38;189.7;0;189.7;DELIVERED;CREDIT CARD;13.86;Correios PAC;Belo Horizonte;MG;criteo / web;MobileWeb
152973;16438420;28/02/2016 18:42;59.9;0;59.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152974;16435322;28/02/2016 18:42;59.9;0;69.02;DELIVERED;BOLETO;9.12;Correios eSedex;Rio de Janeiro;RJ;google / cpc;MobileWeb
152975;58704;28/02/2016 18:45;69.9;0;76.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;zanox / deeplink;MobileWeb
152976;215621;28/02/2016 18:54;244.6;0;244.6;DELIVERED;CREDIT CARD;16.95;Correios PAC;Brasília;DF; / (not set);iOS
152977;16388472;28/02/2016 18:55;34.9;0;34.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152978;154583;28/02/2016 19:00;89.9;0;103.22;CANCELLED;BOLETO;13.32;Correios PAC;Carmo do Rio Claro;MG;google / cpc;MobileWeb
152979;81864;28/02/2016 19:01;104.9;0;119.62;CANCELLED;BOLETO;14.72;Correios PAC;Cachoeiro de Itapemirim;ES;criteo / web;MobileWeb
152982;16412484;28/02/2016 19:05;164.7;0;173.28;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Varginha;MG;google / cpc;MobileWeb
152983;16438424;28/02/2016 19:07;149.7;0;149.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152985;209336;28/02/2016 19:08;199.8;0;199.8;CANCELLED;BOLETO;9.01;Correios eSedex;São Paulo;SP;(direct) / (none);MobileWeb
152986;241999;28/02/2016 19:10;39.9;0;56.41;CANCELLED;BOLETO;16.51;Correios eSedex;Jaboatão dos Guararapes;PE;email / newsletter;MobileWeb
152987;16438411;28/02/2016 19:17;354.7;0;354.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / organic;MobileWeb
152988;234963;28/02/2016 19:19;119.9;0;133.22;CANCELLED;BOLETO;13.32;Correios PAC;União da Vitória;PR;facebook / cpc;MobileWeb
152989;107750;28/02/2016 19:22;174.8;0;188.68;DELIVERED;CREDIT CARD;13.88;Correios eSedex;Jaú;SP;google / organic;android
152991;16389756;28/02/2016 19:24;219.7;0;219.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152992;16359981;28/02/2016 19:24;389.5;0;414.42;DELIVERED;CREDIT CARD;24.92;Correios eSedex;Criciúma;SC;email / newsletter;MobileWeb
152993;16391711;28/02/2016 19:27;149.8;0;165.57;DELIVERED;CREDIT CARD;15.77;Correios PAC;Ibiraçu;ES;muccashop / web;MobileWeb
152994;16419179;28/02/2016 19:28;134.8;0;134.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;reclameaqui.com.br / referral;MobileWeb
152995;290285;28/02/2016 19:30;459.3;0;459.3;DELIVERED;BOLETO;22.52;Correios PAC;Itabela;BA;google / cpc;MobileWeb
152996;16438430;28/02/2016 19:32;109.9;0;109.9;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
152997;16420998;28/02/2016 19:43;124.9;0;131.06;DELIVERED;BOLETO;6.16;Carriers;São Paulo;SP;google / cpc;MobileWeb
152998;584142;28/02/2016 19:43;79.9;0;89.95;CANCELLED;BOLETO;10.05;Correios PAC;Itanhaém;SP;email / newsletter;MobileWeb
152999;16385326;28/02/2016 19:52;269.7;0;269.7;DELIVERED;CREDIT CARD;15.23;Correios PAC;Florianópolis;SC;(direct) / (none);MobileWeb
153000;16438433;28/02/2016 19:52;359.5;0;359.5;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);MobileWeb
153001;16387742;28/02/2016 19:57;139.8;0;139.8;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;email / abandoned-cart;android
153002;16438434;28/02/2016 19:58;144.8;0;144.8;DELIVERED;DEBIT CARD;9.9;Loggi Express;São Paulo;SP;reclameaqui.com.br / referral;MobileWeb
153003;16380399;28/02/2016 20:04;474.3;0;474.3;DELIVERED;CREDIT CARD;24.12;Correios PAC;Aracaju;SE;zanox / deeplink;MobileWeb
153004;53556;28/02/2016 20:06;74.9;0;84.02;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Curitiba;PR;20510 / fbx;MobileWeb
153005;16438438;28/02/2016 20:08;109.7;0;115.86;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;google / organic;MobileWeb
153006;16438437;28/02/2016 20:08;74.9;0;74.9;DELIVERED;DEBIT CARD;8.58;Correios eSedex;São Carlos;SP;google / organic;MobileWeb
153007;16438326;28/02/2016 20:14;344.6;0;344.6;DELIVERED;BOLETO;17.05;Correios PAC;Goiânia;GO;Facebook / organic;iOS
153008;16409630;28/02/2016 20:15;219.7;0;219.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;facebook / cpc;MobileWeb
153009;16356924;28/02/2016 20:16;324.5;0;324.5;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;20510 / mobile;MobileWeb
153010;16438232;28/02/2016 20:16;184.7;0;184.7;DELIVERED;CREDIT CARD;13.86;Correios PAC;Belo Horizonte;MG;facebook / cpc;MobileWeb
153011;16370912;28/02/2016 20:19;59.9;0;74.6;DELIVERED;BOLETO;14.7;Correios eSedex;Vitória;ES;google / cpc;MobileWeb
153012;16363752;28/02/2016 20:27;189.6;0;189.6;DELIVERED;CREDIT CARD;13.86;Correios PAC;São José dos Pinhais;PR;google / cpc;MobileWeb
153013;16351043;28/02/2016 20:30;124.7;0;130.86;CANCELLED;BOLETO;6.16;Carriers;São Paulo;SP;google / organic;MobileWeb
153014;16356924;28/02/2016 20:31;334.5;0;334.5;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;20510 / mobile;MobileWeb
153015;16438436;28/02/2016 20:37;264.7;0;264.7;DELIVERED;CREDIT CARD;15.68;Correios PAC;Uberlândia;MG;google / organic;MobileWeb
153016;16437900;28/02/2016 20:42;124.8;0;144.84;DELIVERED;BOLETO;20.04;Correios PAC;Salvador;BA;google / organic;MobileWeb
153017;102377;28/02/2016 20:54;204.7;0;204.7;DELIVERED;CREDIT CARD;13.86;Correios PAC;belo horizonte;MG;(direct) / (none);MobileWeb
153018;265540;28/02/2016 20:55;289.7;0;289.7;DELIVERED;CREDIT CARD;7.32;Carriers;Santo André;SP;google / cpc;MobileWeb
153019;16438356;28/02/2016 20:57;204.7;0;204.7;DELIVERED;CREDIT CARD;9.01;Correios eSedex;Diadema;SP;(direct) / (none);MobileWeb
153020;16438446;28/02/2016 21:01;199.7;0;199.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;google / cpc;MobileWeb
153022;16438447;28/02/2016 21:08;169.9;0;184.68;DELIVERED;BOLETO;14.78;Correios eSedex;Florianópolis;SC;facebook / cpc;MobileWeb
153023;16438448;28/02/2016 21:11;59.8;0;82.14;CANCELLED;BOLETO;22.34;Correios PAC;Belém;PA;google / cpc;iOS
153024;16425265;28/02/2016 21:18;279.6;0;279.6;DELIVERED;CREDIT CARD;22.08;Correios PAC;Maceió;AL;criteo / web;iOS
153025;172110;28/02/2016 21:19;194.8;0;194.8;DELIVERED;BOLETO;9.9;Loggi Express;São Paulo;SP;facebook / cpc;iOS
153027;16438449;28/02/2016 21:21;109.9;0;117.38;DELIVERED;CREDIT CARD;7.48;Correios eSedex;São Paulo;SP; / (not set);MobileWeb
153028;16438443;28/02/2016 21:25;184.7;0;184.7;DELIVERED;CREDIT CARD;15.39;Correios PAC;Brasília;DF;google / cpc;iOS
153029;16380761;28/02/2016 21:33;79.9;0;79.9;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Bauru;SP;criteo / web;MobileWeb
153030;16438456;28/02/2016 21:43;229.8;0;229.8;CANCELLED;BOLETO;14.27;Correios PAC;Faxinal dos Guedes;SC;google / cpc;iOS
153031;192901;28/02/2016 21:45;139.8;0;154.58;DELIVERED;BOLETO;14.78;Correios eSedex;Rio de Janeiro;RJ;google / cpc;MobileWeb
153032;184747;28/02/2016 21:58;369.4;0;369.4;DELIVERED;CREDIT CARD;17.37;Correios PAC;Frederico Westphalen;RS;facebook.com / referral;MobileWeb
153033;16438459;28/02/2016 22:01;114.7;0;123.28;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Ribeirão Preto;SP;facebook / cpc;MobileWeb
153034;37643;28/02/2016 22:05;179.7;0;179.7;DELIVERED;CREDIT CARD;10.77;Correios PAC;Viradouro;SP;google / cpc;MobileWeb
153035;342232;28/02/2016 22:08;179.9;0;179.9;DELIVERED;CREDIT CARD;10.05;Correios PAC;Jacupiranga;SP;criteo / fbx;MobileWeb
153036;16438460;28/02/2016 22:10;219.7;0;219.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP; / (not set);android
153037;16429125;28/02/2016 22:12;59.9;0;74.62;CANCELLED;BOLETO;14.72;Correios PAC;Rio Novo do Sul;ES;criteo / fbx;MobileWeb
153038;16438462;28/02/2016 22:13;69.9;0;78.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Sorocaba;SP;google / cpc;MobileWeb
153042;16438465;28/02/2016 22:21;79.9;0;86.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;google / cpc;MobileWeb
153043;237293;28/02/2016 22:31;59.9;0;72.84;DELIVERED;CREDIT CARD;12.94;Correios PAC;Rio de Janeiro;RJ;email / newsletter;android
153044;16438469;28/02/2016 22:39;64.9;0;71.57;DELIVERED;CREDIT CARD;6.67;Carriers;São Caetano do Sul;SP;modait / cpc;MobileWeb
153045;371882;28/02/2016 22:40;109.7;0;117.18;DELIVERED;BOLETO;7.48;Correios eSedex;Jandira;SP;google / cpc;MobileWeb
153046;283515;28/02/2016 22:40;74.9;0;89.26;CANCELLED;BOLETO;14.36;Correios PAC;Porto Alegre;RS;email / newsletter;iOS
153047;13836914;28/02/2016 22:41;244.6;0;244.6;DELIVERED;CREDIT CARD;11.86;Correios PAC;Ribeirão Preto;SP;google / cpc;MobileWeb
153048;16382865;28/02/2016 22:43;44.9;0;54.95;DELIVERED;CREDIT CARD;10.05;Correios PAC;Bebedouro;SP;criteo / (not set);iOS
153049;16403427;28/02/2016 22:46;69.9;0;76.91;CANCELLED;BOLETO;7.01;Carriers;Limeira;SP;email / newsletter;MobileWeb
153050;16438410;28/02/2016 22:47;84.9;0;91.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;(direct) / (none);MobileWeb
153051;16438471;28/02/2016 22:47;99.9;0;122.24;DELIVERED;CREDIT CARD;22.34;Correios PAC;Belém;PA;facebook / cpc;MobileWeb
153052;16403427;28/02/2016 22:50;129.8;0;136.81;CANCELLED;BOLETO;7.01;Carriers;Limeira;SP;email / newsletter;MobileWeb
153053;16438472;28/02/2016 22:56;159.8;0;176.85;DELIVERED;BOLETO;17.05;Correios PAC;Goiânia;GO; / (not set);MobileWeb
153054;16425532;28/02/2016 22:58;129.8;0;139.7;DELIVERED;CREDIT CARD;9.9;Loggi Express;São Paulo;SP;(direct) / (none);android
153055;16438461;28/02/2016 23:00;159.7;0;165.86;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;(direct) / (none);android
153056;16356581;28/02/2016 23:10;124.9;0;138.76;CANCELLED;BOLETO;13.86;Correios PAC;Belo Horizonte;MG;criteo / web;MobileWeb
153057;16426015;28/02/2016 23:12;219.6;0;219.6;DELIVERED;CREDIT CARD;14.27;Correios PAC;Araranguá;SC;email / newsletter;MobileWeb
153058;16429278;28/02/2016 23:14;189.7;0;189.7;DELIVERED;CREDITS;9.9;Loggi Express;São Paulo;SP; / (not set);iOS
153059;16430439;28/02/2016 23:15;99.8;0;105.96;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;iloveecommerce / cpc;MobileWeb
153060;16007159;28/02/2016 23:28;264.6;0;264.6;CANCELLED;BOLETO;15.23;Correios PAC;Florianópolis;SC;facebook.com / referral;MobileWeb
153061;16438478;28/02/2016 23:28;109.9;0;124.26;DELIVERED;CREDIT CARD;14.36;Correios PAC;Brasília;DF;(direct) / (none);MobileWeb
153062;16007159;29/02/2016 00:03;109.9;0;119.02;CANCELLED;BOLETO;9.12;Correios eSedex;Florianópolis;SC;facebook.com / referral;MobileWeb
153063;16438482;29/02/2016 00:18;639.6;0;639.6;DELIVERED;CREDIT CARD;8.18;Carriers;Barueri;SP; / (not set);iOS
153064;145276;29/02/2016 00:19;59.9;0;73.22;DELIVERED;BOLETO;13.32;Correios PAC;Divinópolis;MG;criteo / fbx;MobileWeb
153065;44162;29/02/2016 00:53;139.8;0;148.38;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Sorocaba;SP;email / newsletter;MobileWeb
153066;16438484;29/02/2016 00:54;149.9;0;163.22;DELIVERED;CREDIT CARD;13.32;Correios PAC;Medina;MG;(direct) / (none);MobileWeb
153067;16363517;29/02/2016 01:22;49.9;0;63.22;DELIVERED;BOLETO;13.32;Correios PAC;Timóteo;MG;criteo / web;MobileWeb
153068;16438486;29/02/2016 01:44;169.9;0;176.06;DELIVERED;CREDIT CARD;6.16;Carriers;São Paulo;SP;modait / cpc;iOS
153069;16362216;29/02/2016 02:39;264.6;30;234.6;DELIVERED;CREDIT CARD;23.93;Correios PAC;Vitória de Santo Antão;PE;zanox / deeplink;MobileWeb
153070;75769;29/02/2016 06:06;624.4;0;624.4;DELIVERED;CREDIT CARD;26.33;Correios PAC;Teresina;PI;google / cpc;MobileWeb
153071;16438489;29/02/2016 07:59;274.7;0;274.7;DELIVERED;CREDIT CARD;9.12;Correios eSedex;Rio de Janeiro;RJ;facebook / cpc;MobileWeb
153072;105316;29/02/2016 08:17;479.7;0;479.7;CANCELLED;BOLETO;23.93;Correios PAC;Recife;PE;email / abandoned-cart;iOS
153073;10942533;29/02/2016 08:17;99.9;0;108.48;DELIVERED;CREDIT CARD;8.58;Correios eSedex;Bragança Paulista;SP;google / cpc;MobileWeb
